CandidateVectorId,EquivalenceClassId,RepresentativeVectorId,Retained,EquivalenceSignatureSha256,EquivalenceSignature,MessageAlias,Scenario,StateBefore,VectorType,Perturbation,ConfigHash,RequirementId,CoverageObligations,InputSeed,ReductionReason,DataOrigin
V0083,EC-017,V0081,false,1b320d06067703ec295c9991a54a15cebe3f83cc9f026484cc33ac9cf6abc780,"{""config_hash"":""05919015c131d651"",""coverage_obligations"":""MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:XOR_0x01_AT_AUTH_AREA_OFFSET|REQUIREMENT:REQ-AUTH-AREA-INTEGRITY"",""message_alias"":""PDU-D"",""perturbation"":""XOR_0x01_AT_AUTH_AREA_OFFSET"",""requirement_id"":""REQ-AUTH-AREA-INTEGRITY"",""scenario"":""受认证区域内载荷篡改"",""state_before"":""SYNC"",""vector_type"":""TAMPER""}",PDU-D,受认证区域内载荷篡改,SYNC,TAMPER,XOR_0x01_AT_AUTH_AREA_OFFSET,05919015c131d651,REQ-AUTH-AREA-INTEGRITY,MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:XOR_0x01_AT_AUTH_AREA_OFFSET|REQUIREMENT:REQ-AUTH-AREA-INTEGRITY,20291014,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0084,EC-017,V0081,false,1b320d06067703ec295c9991a54a15cebe3f83cc9f026484cc33ac9cf6abc780,"{""config_hash"":""05919015c131d651"",""coverage_obligations"":""MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:XOR_0x01_AT_AUTH_AREA_OFFSET|REQUIREMENT:REQ-AUTH-AREA-INTEGRITY"",""message_alias"":""PDU-D"",""perturbation"":""XOR_0x01_AT_AUTH_AREA_OFFSET"",""requirement_id"":""REQ-AUTH-AREA-INTEGRITY"",""scenario"":""受认证区域内载荷篡改"",""state_before"":""SYNC"",""vector_type"":""TAMPER""}",PDU-D,受认证区域内载荷篡改,SYNC,TAMPER,XOR_0x01_AT_AUTH_AREA_OFFSET,05919015c131d651,REQ-AUTH-AREA-INTEGRITY,MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:XOR_0x01_AT_AUTH_AREA_OFFSET|REQUIREMENT:REQ-AUTH-AREA-INTEGRITY,20291015,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0085,EC-017,V0081,false,1b320d06067703ec295c9991a54a15cebe3f83cc9f026484cc33ac9cf6abc780,"{""config_hash"":""05919015c131d651"",""coverage_obligations"":""MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:XOR_0x01_AT_AUTH_AREA_OFFSET|REQUIREMENT:REQ-AUTH-AREA-INTEGRITY"",""message_alias"":""PDU-D"",""perturbation"":""XOR_0x01_AT_AUTH_AREA_OFFSET"",""requirement_id"":""REQ-AUTH-AREA-INTEGRITY"",""scenario"":""受认证区域内载荷篡改"",""state_before"":""SYNC"",""vector_type"":""TAMPER""}",PDU-D,受认证区域内载荷篡改,SYNC,TAMPER,XOR_0x01_AT_AUTH_AREA_OFFSET,05919015c131d651,REQ-AUTH-AREA-INTEGRITY,MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:XOR_0x01_AT_AUTH_AREA_OFFSET|REQUIREMENT:REQ-AUTH-AREA-INTEGRITY,20291016,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0086,EC-018,V0086,true,70b6d8a029003d3428a030404aa1fca7157d9420fd99ec24aa3ac8d75123fff4,"{""config_hash"":""05919015c131d651"",""coverage_obligations"":""MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:REPLACE_TRUNCATED_MAC_WITH_ZERO|REQUIREMENT:REQ-MAC-FORGERY-REJECTION"",""message_alias"":""PDU-D"",""perturbation"":""REPLACE_TRUNCATED_MAC_WITH_ZERO"",""requirement_id"":""REQ-MAC-FORGERY-REJECTION"",""scenario"":""全零认证器伪造"",""state_before"":""SYNC"",""vector_type"":""TAMPER""}",PDU-D,全零认证器伪造,SYNC,TAMPER,REPLACE_TRUNCATED_MAC_WITH_ZERO,05919015c131d651,REQ-MAC-FORGERY-REJECTION,MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:REPLACE_TRUNCATED_MAC_WITH_ZERO|REQUIREMENT:REQ-MAC-FORGERY-REJECTION,20291112,lowest VectorId retained as deterministic representative,derived_from_disclosed_candidate_vectors
V0087,EC-018,V0086,false,70b6d8a029003d3428a030404aa1fca7157d9420fd99ec24aa3ac8d75123fff4,"{""config_hash"":""05919015c131d651"",""coverage_obligations"":""MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:REPLACE_TRUNCATED_MAC_WITH_ZERO|REQUIREMENT:REQ-MAC-FORGERY-REJECTION"",""message_alias"":""PDU-D"",""perturbation"":""REPLACE_TRUNCATED_MAC_WITH_ZERO"",""requirement_id"":""REQ-MAC-FORGERY-REJECTION"",""scenario"":""全零认证器伪造"",""state_before"":""SYNC"",""vector_type"":""TAMPER""}",PDU-D,全零认证器伪造,SYNC,TAMPER,REPLACE_TRUNCATED_MAC_WITH_ZERO,05919015c131d651,REQ-MAC-FORGERY-REJECTION,MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:REPLACE_TRUNCATED_MAC_WITH_ZERO|REQUIREMENT:REQ-MAC-FORGERY-REJECTION,20291113,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0088,EC-018,V0086,false,70b6d8a029003d3428a030404aa1fca7157d9420fd99ec24aa3ac8d75123fff4,"{""config_hash"":""05919015c131d651"",""coverage_obligations"":""MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:REPLACE_TRUNCATED_MAC_WITH_ZERO|REQUIREMENT:REQ-MAC-FORGERY-REJECTION"",""message_alias"":""PDU-D"",""perturbation"":""REPLACE_TRUNCATED_MAC_WITH_ZERO"",""requirement_id"":""REQ-MAC-FORGERY-REJECTION"",""scenario"":""全零认证器伪造"",""state_before"":""SYNC"",""vector_type"":""TAMPER""}",PDU-D,全零认证器伪造,SYNC,TAMPER,REPLACE_TRUNCATED_MAC_WITH_ZERO,05919015c131d651,REQ-MAC-FORGERY-REJECTION,MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:REPLACE_TRUNCATED_MAC_WITH_ZERO|REQUIREMENT:REQ-MAC-FORGERY-REJECTION,20291114,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0089,EC-018,V0086,false,70b6d8a029003d3428a030404aa1fca7157d9420fd99ec24aa3ac8d75123fff4,"{""config_hash"":""05919015c131d651"",""coverage_obligations"":""MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:REPLACE_TRUNCATED_MAC_WITH_ZERO|REQUIREMENT:REQ-MAC-FORGERY-REJECTION"",""message_alias"":""PDU-D"",""perturbation"":""REPLACE_TRUNCATED_MAC_WITH_ZERO"",""requirement_id"":""REQ-MAC-FORGERY-REJECTION"",""scenario"":""全零认证器伪造"",""state_before"":""SYNC"",""vector_type"":""TAMPER""}",PDU-D,全零认证器伪造,SYNC,TAMPER,REPLACE_TRUNCATED_MAC_WITH_ZERO,05919015c131d651,REQ-MAC-FORGERY-REJECTION,MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:REPLACE_TRUNCATED_MAC_WITH_ZERO|REQUIREMENT:REQ-MAC-FORGERY-REJECTION,20291115,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0090,EC-018,V0086,false,70b6d8a029003d3428a030404aa1fca7157d9420fd99ec24aa3ac8d75123fff4,"{""config_hash"":""05919015c131d651"",""coverage_obligations"":""MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:REPLACE_TRUNCATED_MAC_WITH_ZERO|REQUIREMENT:REQ-MAC-FORGERY-REJECTION"",""message_alias"":""PDU-D"",""perturbation"":""REPLACE_TRUNCATED_MAC_WITH_ZERO"",""requirement_id"":""REQ-MAC-FORGERY-REJECTION"",""scenario"":""全零认证器伪造"",""state_before"":""SYNC"",""vector_type"":""TAMPER""}",PDU-D,全零认证器伪造,SYNC,TAMPER,REPLACE_TRUNCATED_MAC_WITH_ZERO,05919015c131d651,REQ-MAC-FORGERY-REJECTION,MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:REPLACE_TRUNCATED_MAC_WITH_ZERO|REQUIREMENT:REQ-MAC-FORGERY-REJECTION,20291116,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0091,EC-019,V0091,true,81565e913fc8c127da9be4b55cf7f3353db4adc0d8e9be71b73781c857b7edea,"{""config_hash"":""05919015c131d651"",""coverage_obligations"":""MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU|REQUIREMENT:REQ-FRESHNESS-REPLAY-REJECTION"",""message_alias"":""PDU-D"",""perturbation"":""REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU"",""requirement_id"":""REQ-FRESHNESS-REPLAY-REJECTION"",""scenario"":""已接收报文重放"",""state_before"":""SYNC"",""vector_type"":""REPLAY""}",PDU-D,已接收报文重放,SYNC,REPLAY,REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU,05919015c131d651,REQ-FRESHNESS-REPLAY-REJECTION,MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU|REQUIREMENT:REQ-FRESHNESS-REPLAY-REJECTION,20291212,lowest VectorId retained as deterministic representative,derived_from_disclosed_candidate_vectors
V0092,EC-019,V0091,false,81565e913fc8c127da9be4b55cf7f3353db4adc0d8e9be71b73781c857b7edea,"{""config_hash"":""05919015c131d651"",""coverage_obligations"":""MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU|REQUIREMENT:REQ-FRESHNESS-REPLAY-REJECTION"",""message_alias"":""PDU-D"",""perturbation"":""REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU"",""requirement_id"":""REQ-FRESHNESS-REPLAY-REJECTION"",""scenario"":""已接收报文重放"",""state_before"":""SYNC"",""vector_type"":""REPLAY""}",PDU-D,已接收报文重放,SYNC,REPLAY,REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU,05919015c131d651,REQ-FRESHNESS-REPLAY-REJECTION,MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU|REQUIREMENT:REQ-FRESHNESS-REPLAY-REJECTION,20291213,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0093,EC-019,V0091,false,81565e913fc8c127da9be4b55cf7f3353db4adc0d8e9be71b73781c857b7edea,"{""config_hash"":""05919015c131d651"",""coverage_obligations"":""MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU|REQUIREMENT:REQ-FRESHNESS-REPLAY-REJECTION"",""message_alias"":""PDU-D"",""perturbation"":""REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU"",""requirement_id"":""REQ-FRESHNESS-REPLAY-REJECTION"",""scenario"":""已接收报文重放"",""state_before"":""SYNC"",""vector_type"":""REPLAY""}",PDU-D,已接收报文重放,SYNC,REPLAY,REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU,05919015c131d651,REQ-FRESHNESS-REPLAY-REJECTION,MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU|REQUIREMENT:REQ-FRESHNESS-REPLAY-REJECTION,20291214,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0094,EC-019,V0091,false,81565e913fc8c127da9be4b55cf7f3353db4adc0d8e9be71b73781c857b7edea,"{""config_hash"":""05919015c131d651"",""coverage_obligations"":""MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU|REQUIREMENT:REQ-FRESHNESS-REPLAY-REJECTION"",""message_alias"":""PDU-D"",""perturbation"":""REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU"",""requirement_id"":""REQ-FRESHNESS-REPLAY-REJECTION"",""scenario"":""已接收报文重放"",""state_before"":""SYNC"",""vector_type"":""REPLAY""}",PDU-D,已接收报文重放,SYNC,REPLAY,REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU,05919015c131d651,REQ-FRESHNESS-REPLAY-REJECTION,MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU|REQUIREMENT:REQ-FRESHNESS-REPLAY-REJECTION,20291215,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0095,EC-019,V0091,false,81565e913fc8c127da9be4b55cf7f3353db4adc0d8e9be71b73781c857b7edea,"{""config_hash"":""05919015c131d651"",""coverage_obligations"":""MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU|REQUIREMENT:REQ-FRESHNESS-REPLAY-REJECTION"",""message_alias"":""PDU-D"",""perturbation"":""REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU"",""requirement_id"":""REQ-FRESHNESS-REPLAY-REJECTION"",""scenario"":""已接收报文重放"",""state_before"":""SYNC"",""vector_type"":""REPLAY""}",PDU-D,已接收报文重放,SYNC,REPLAY,REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU,05919015c131d651,REQ-FRESHNESS-REPLAY-REJECTION,MESSAGE:PDU-D|STATE:SYNC|PERTURBATION:REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU|REQUIREMENT:REQ-FRESHNESS-REPLAY-REJECTION,20291216,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0096,EC-020,V0096,true,077ef2f9e837f08f8b1c54e4fc830848617dd779842b0b3b1d28aca55f11bf1e,"{""config_hash"":""05919015c131d651"",""coverage_obligations"":""MESSAGE:PDU-D|STATE:ROLLOVER_PENDING|PERTURBATION:AUTHENTICATED_POST_ROLLOVER_LOW_FV_5|REQUIREMENT:REQ-ROLLOVER-GATING"",""message_alias"":""PDU-D"",""perturbation"":""AUTHENTICATED_POST_ROLLOVER_LOW_FV_5"",""requirement_id"":""REQ-ROLLOVER-GATING"",""scenario"":""严格策略下FV回绕候选"",""state_before"":""ROLLOVER_PENDING"",""vector_type"":""BOUNDARY_OUT""}",PDU-D,严格策略下FV回绕候选,ROLLOVER_PENDING,BOUNDARY_OUT,AUTHENTICATED_POST_ROLLOVER_LOW_FV_5,05919015c131d651,REQ-ROLLOVER-GATING,MESSAGE:PDU-D|STATE:ROLLOVER_PENDING|PERTURBATION:AUTHENTICATED_POST_ROLLOVER_LOW_FV_5|REQUIREMENT:REQ-ROLLOVER-GATING,20291312,lowest VectorId retained as deterministic representative,derived_from_disclosed_candidate_vectors
V0097,EC-020,V0096,false,077ef2f9e837f08f8b1c54e4fc830848617dd779842b0b3b1d28aca55f11bf1e,"{""config_hash"":""05919015c131d651"",""coverage_obligations"":""MESSAGE:PDU-D|STATE:ROLLOVER_PENDING|PERTURBATION:AUTHENTICATED_POST_ROLLOVER_LOW_FV_5|REQUIREMENT:REQ-ROLLOVER-GATING"",""message_alias"":""PDU-D"",""perturbation"":""AUTHENTICATED_POST_ROLLOVER_LOW_FV_5"",""requirement_id"":""REQ-ROLLOVER-GATING"",""scenario"":""严格策略下FV回绕候选"",""state_before"":""ROLLOVER_PENDING"",""vector_type"":""BOUNDARY_OUT""}",PDU-D,严格策略下FV回绕候选,ROLLOVER_PENDING,BOUNDARY_OUT,AUTHENTICATED_POST_ROLLOVER_LOW_FV_5,05919015c131d651,REQ-ROLLOVER-GATING,MESSAGE:PDU-D|STATE:ROLLOVER_PENDING|PERTURBATION:AUTHENTICATED_POST_ROLLOVER_LOW_FV_5|REQUIREMENT:REQ-ROLLOVER-GATING,20291313,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0098,EC-020,V0096,false,077ef2f9e837f08f8b1c54e4fc830848617dd779842b0b3b1d28aca55f11bf1e,"{""config_hash"":""05919015c131d651"",""coverage_obligations"":""MESSAGE:PDU-D|STATE:ROLLOVER_PENDING|PERTURBATION:AUTHENTICATED_POST_ROLLOVER_LOW_FV_5|REQUIREMENT:REQ-ROLLOVER-GATING"",""message_alias"":""PDU-D"",""perturbation"":""AUTHENTICATED_POST_ROLLOVER_LOW_FV_5"",""requirement_id"":""REQ-ROLLOVER-GATING"",""scenario"":""严格策略下FV回绕候选"",""state_before"":""ROLLOVER_PENDING"",""vector_type"":""BOUNDARY_OUT""}",PDU-D,严格策略下FV回绕候选,ROLLOVER_PENDING,BOUNDARY_OUT,AUTHENTICATED_POST_ROLLOVER_LOW_FV_5,05919015c131d651,REQ-ROLLOVER-GATING,MESSAGE:PDU-D|STATE:ROLLOVER_PENDING|PERTURBATION:AUTHENTICATED_POST_ROLLOVER_LOW_FV_5|REQUIREMENT:REQ-ROLLOVER-GATING,20291314,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0099,EC-020,V0096,false,077ef2f9e837f08f8b1c54e4fc830848617dd779842b0b3b1d28aca55f11bf1e,"{""config_hash"":""05919015c131d651"",""coverage_obligations"":""MESSAGE:PDU-D|STATE:ROLLOVER_PENDING|PERTURBATION:AUTHENTICATED_POST_ROLLOVER_LOW_FV_5|REQUIREMENT:REQ-ROLLOVER-GATING"",""message_alias"":""PDU-D"",""perturbation"":""AUTHENTICATED_POST_ROLLOVER_LOW_FV_5"",""requirement_id"":""REQ-ROLLOVER-GATING"",""scenario"":""严格策略下FV回绕候选"",""state_before"":""ROLLOVER_PENDING"",""vector_type"":""BOUNDARY_OUT""}",PDU-D,严格策略下FV回绕候选,ROLLOVER_PENDING,BOUNDARY_OUT,AUTHENTICATED_POST_ROLLOVER_LOW_FV_5,05919015c131d651,REQ-ROLLOVER-GATING,MESSAGE:PDU-D|STATE:ROLLOVER_PENDING|PERTURBATION:AUTHENTICATED_POST_ROLLOVER_LOW_FV_5|REQUIREMENT:REQ-ROLLOVER-GATING,20291315,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0100,EC-020,V0096,false,077ef2f9e837f08f8b1c54e4fc830848617dd779842b0b3b1d28aca55f11bf1e,"{""config_hash"":""05919015c131d651"",""coverage_obligations"":""MESSAGE:PDU-D|STATE:ROLLOVER_PENDING|PERTURBATION:AUTHENTICATED_POST_ROLLOVER_LOW_FV_5|REQUIREMENT:REQ-ROLLOVER-GATING"",""message_alias"":""PDU-D"",""perturbation"":""AUTHENTICATED_POST_ROLLOVER_LOW_FV_5"",""requirement_id"":""REQ-ROLLOVER-GATING"",""scenario"":""严格策略下FV回绕候选"",""state_before"":""ROLLOVER_PENDING"",""vector_type"":""BOUNDARY_OUT""}",PDU-D,严格策略下FV回绕候选,ROLLOVER_PENDING,BOUNDARY_OUT,AUTHENTICATED_POST_ROLLOVER_LOW_FV_5,05919015c131d651,REQ-ROLLOVER-GATING,MESSAGE:PDU-D|STATE:ROLLOVER_PENDING|PERTURBATION:AUTHENTICATED_POST_ROLLOVER_LOW_FV_5|REQUIREMENT:REQ-ROLLOVER-GATING,20291316,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0101,EC-021,V0101,true,df5595b3cc37503beceffbc66fbd6da2a564e2d2bea64e04662b965f4e38e72c,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:NONE|REQUIREMENT:REQ-VALID-DELIVERY"",""message_alias"":""PDU-E"",""perturbation"":""NONE"",""requirement_id"":""REQ-VALID-DELIVERY"",""scenario"":""合法基准通信"",""state_before"":""SYNC"",""vector_type"":""VALID""}",PDU-E,合法基准通信,SYNC,VALID,NONE,efdf03275f0fea9f,REQ-VALID-DELIVERY,MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:NONE|REQUIREMENT:REQ-VALID-DELIVERY,20300912,lowest VectorId retained as deterministic representative,derived_from_disclosed_candidate_vectors
V0102,EC-021,V0101,false,df5595b3cc37503beceffbc66fbd6da2a564e2d2bea64e04662b965f4e38e72c,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:NONE|REQUIREMENT:REQ-VALID-DELIVERY"",""message_alias"":""PDU-E"",""perturbation"":""NONE"",""requirement_id"":""REQ-VALID-DELIVERY"",""scenario"":""合法基准通信"",""state_before"":""SYNC"",""vector_type"":""VALID""}",PDU-E,合法基准通信,SYNC,VALID,NONE,efdf03275f0fea9f,REQ-VALID-DELIVERY,MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:NONE|REQUIREMENT:REQ-VALID-DELIVERY,20300913,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0103,EC-021,V0101,false,df5595b3cc37503beceffbc66fbd6da2a564e2d2bea64e04662b965f4e38e72c,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:NONE|REQUIREMENT:REQ-VALID-DELIVERY"",""message_alias"":""PDU-E"",""perturbation"":""NONE"",""requirement_id"":""REQ-VALID-DELIVERY"",""scenario"":""合法基准通信"",""state_before"":""SYNC"",""vector_type"":""VALID""}",PDU-E,合法基准通信,SYNC,VALID,NONE,efdf03275f0fea9f,REQ-VALID-DELIVERY,MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:NONE|REQUIREMENT:REQ-VALID-DELIVERY,20300914,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0104,EC-021,V0101,false,df5595b3cc37503beceffbc66fbd6da2a564e2d2bea64e04662b965f4e38e72c,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:NONE|REQUIREMENT:REQ-VALID-DELIVERY"",""message_alias"":""PDU-E"",""perturbation"":""NONE"",""requirement_id"":""REQ-VALID-DELIVERY"",""scenario"":""合法基准通信"",""state_before"":""SYNC"",""vector_type"":""VALID""}",PDU-E,合法基准通信,SYNC,VALID,NONE,efdf03275f0fea9f,REQ-VALID-DELIVERY,MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:NONE|REQUIREMENT:REQ-VALID-DELIVERY,20300915,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0105,EC-021,V0101,false,df5595b3cc37503beceffbc66fbd6da2a564e2d2bea64e04662b965f4e38e72c,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:NONE|REQUIREMENT:REQ-VALID-DELIVERY"",""message_alias"":""PDU-E"",""perturbation"":""NONE"",""requirement_id"":""REQ-VALID-DELIVERY"",""scenario"":""合法基准通信"",""state_before"":""SYNC"",""vector_type"":""VALID""}",PDU-E,合法基准通信,SYNC,VALID,NONE,efdf03275f0fea9f,REQ-VALID-DELIVERY,MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:NONE|REQUIREMENT:REQ-VALID-DELIVERY,20300916,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0106,EC-022,V0106,true,9323bcc9979e4b7a7e00a550f6385d87cfe94305e5b8c2a3c83a4138ba4e946c,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:XOR_0x01_AT_AUTH_AREA_OFFSET|REQUIREMENT:REQ-AUTH-AREA-INTEGRITY"",""message_alias"":""PDU-E"",""perturbation"":""XOR_0x01_AT_AUTH_AREA_OFFSET"",""requirement_id"":""REQ-AUTH-AREA-INTEGRITY"",""scenario"":""受认证区域内载荷篡改"",""state_before"":""SYNC"",""vector_type"":""TAMPER""}",PDU-E,受认证区域内载荷篡改,SYNC,TAMPER,XOR_0x01_AT_AUTH_AREA_OFFSET,efdf03275f0fea9f,REQ-AUTH-AREA-INTEGRITY,MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:XOR_0x01_AT_AUTH_AREA_OFFSET|REQUIREMENT:REQ-AUTH-AREA-INTEGRITY,20301012,lowest VectorId retained as deterministic representative,derived_from_disclosed_candidate_vectors
V0107,EC-022,V0106,false,9323bcc9979e4b7a7e00a550f6385d87cfe94305e5b8c2a3c83a4138ba4e946c,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:XOR_0x01_AT_AUTH_AREA_OFFSET|REQUIREMENT:REQ-AUTH-AREA-INTEGRITY"",""message_alias"":""PDU-E"",""perturbation"":""XOR_0x01_AT_AUTH_AREA_OFFSET"",""requirement_id"":""REQ-AUTH-AREA-INTEGRITY"",""scenario"":""受认证区域内载荷篡改"",""state_before"":""SYNC"",""vector_type"":""TAMPER""}",PDU-E,受认证区域内载荷篡改,SYNC,TAMPER,XOR_0x01_AT_AUTH_AREA_OFFSET,efdf03275f0fea9f,REQ-AUTH-AREA-INTEGRITY,MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:XOR_0x01_AT_AUTH_AREA_OFFSET|REQUIREMENT:REQ-AUTH-AREA-INTEGRITY,20301013,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0108,EC-022,V0106,false,9323bcc9979e4b7a7e00a550f6385d87cfe94305e5b8c2a3c83a4138ba4e946c,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:XOR_0x01_AT_AUTH_AREA_OFFSET|REQUIREMENT:REQ-AUTH-AREA-INTEGRITY"",""message_alias"":""PDU-E"",""perturbation"":""XOR_0x01_AT_AUTH_AREA_OFFSET"",""requirement_id"":""REQ-AUTH-AREA-INTEGRITY"",""scenario"":""受认证区域内载荷篡改"",""state_before"":""SYNC"",""vector_type"":""TAMPER""}",PDU-E,受认证区域内载荷篡改,SYNC,TAMPER,XOR_0x01_AT_AUTH_AREA_OFFSET,efdf03275f0fea9f,REQ-AUTH-AREA-INTEGRITY,MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:XOR_0x01_AT_AUTH_AREA_OFFSET|REQUIREMENT:REQ-AUTH-AREA-INTEGRITY,20301014,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0109,EC-022,V0106,false,9323bcc9979e4b7a7e00a550f6385d87cfe94305e5b8c2a3c83a4138ba4e946c,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:XOR_0x01_AT_AUTH_AREA_OFFSET|REQUIREMENT:REQ-AUTH-AREA-INTEGRITY"",""message_alias"":""PDU-E"",""perturbation"":""XOR_0x01_AT_AUTH_AREA_OFFSET"",""requirement_id"":""REQ-AUTH-AREA-INTEGRITY"",""scenario"":""受认证区域内载荷篡改"",""state_before"":""SYNC"",""vector_type"":""TAMPER""}",PDU-E,受认证区域内载荷篡改,SYNC,TAMPER,XOR_0x01_AT_AUTH_AREA_OFFSET,efdf03275f0fea9f,REQ-AUTH-AREA-INTEGRITY,MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:XOR_0x01_AT_AUTH_AREA_OFFSET|REQUIREMENT:REQ-AUTH-AREA-INTEGRITY,20301015,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
